"wp_id","slug","name","developer","community","completion_date","project_price","project_status","amenities_title","amenities_content","amenities_count","types_count","types_title","payment_count","payment_title","payments_accept_title","overview_content","archive_name","view_count"
"327328","mandarin-oriental-residences-at-saadiyat-island","Mandarin Oriental Residences at Saadiyat Island","Aldar Properties","Akoya Damac Hills",NULL,NULL,"New Launch",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"<ul class=""live"">
 	<li>Located at Saadiyat Island</li>
 	<li>Developed by Aldar Properties</li>
</ul>",NULL,"2859"
"327383","binghatti-skyrise-phase-2-at-business-bay","Binghatti Skyrise Phase 2 at Business Bay","Binghatti Developers","Business Bay",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio &amp; 1 Bedroom Apartment</li>
 	<li>Starting From AED 1,030,000</li>
 	<li>Located at Business Bay</li>
 	<li>Developed by Binghatti Developers</li>
</ul>","Binghatti Skyrise Phase 2 at Business Bay Dubai","13516"
"327463","beach-residences-at-sobha-siniya-island","Aquamarine Beach Residences at Sobha Siniya Island","Select Developer","Akoya Damac Hills",NULL,NULL,"New Launch",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"<ul class=""live"">
 	<li>1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>60/40 Payment Plan</li>
 	<li>Starting Price AED 1.18 M</li>
 	<li>Located at Siniya Island</li>
 	<li>Developed by Sobha Group</li>
</ul>",NULL,"997"
"327917","golf-edge-at-emaar-south-dubai","Golf Edge at Emaar South, Dubai","Emaar Properties","Emaar South",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Dubai South</li>
 	<li>Developed by Emaar Properties</li>
</ul>","Golf Edge by Emaar at Dubai South","13599"
"327955","terra-heights-by-emaar-at-emaar-south","Terra Heights by Emaar at Emaar South","Emaar Properties","Emaar South",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1 &amp; 2 Bedroom Apartment</li>
 	<li>10% Down Payment</li>
 	<li>Starting Price AED 1,400,000</li>
 	<li>Located at Dubai South</li>
 	<li>Developed by Emaar Properties</li>
</ul>","Terra Heights by Emaar at Dubai South","13878"
"328280","the-beach-collection-launch-2","The Beach Collection Launch 2","Nakheel","Palm Jebel Ali",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>5 &amp; 6 Bedroom Villa</li>
 	<li>Starting From AED 18.1 M</li>
 	<li>Located at Palm Jebel Ali</li>
 	<li>Developed by Nakheel Properties</li>
</ul>","The Beach Collection Launch 2 at Jebel Ali","13199"
"328319","villa-ocean-whisper-by-nakheel-at-palm-jebel-ali","Villa Ocean Whisper by Nakheel at Palm Jebel Ali","Nakheel","Palm Jebel Ali",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>6 Bedroom Villa</li>
 	<li>Located at Palm Jebel Ali</li>
 	<li>Developed by Nakheel Properties</li>
</ul>","Villa Ocean Whisper by Nakheel at Jebel Ali Dubai","13277"
"328600","nawayef-heights-east-hill-by-modon","Nawayef Heights East Hill by Modon","Select Developer","Akoya Damac Hills",NULL,NULL,"New Launch",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"<ul class=""live"">
 	<li>4 &amp; 5 Bedroom Villa</li>
 	<li>6, 7 &amp; 8 Bedroom Mansion</li>
 	<li>Starting Price AED 6.6 M</li>
 	<li>Located at Hudayriyat Island</li>
 	<li>Developed by Modon Properties</li>
</ul>",NULL,"2909"
"328628","sunset-bay-at-dubai-islands-by-imtiaz-developments","Sunset Bay at Dubai Islands by Imtiaz Developments","Imtiaz Developments","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>Starting Price AED 1.69 M</li>
 	<li>60/40 Payment Plan</li>
 	<li>Located at Dubai Islands</li>
 	<li>Developed by Imtiaz Developments</li>
</ul>","Sunset Bay by Imtiaz at Dubai Islands","13794"
"328684","azizi-raffi-at-al-furjan-dubai","Azizi Raffi at Al Furjan, Dubai","Azizi Developments","Al Furjan",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio to 3 Bedroom Apartment</li>
 	<li>Starting From AED 685,000</li>
 	<li>Located at Al Furjan</li>
 	<li>Developed by Azizi Developments</li>
</ul>","Azizi Raffi at Al Furjan Dubai","14259"
"328753","cotier-house-at-dubai-islands-by-imtiaz-developments","Cotier House at Dubai Islands by Imtiaz Developments","Imtiaz Developments","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1 to 4 Bedroom Apartment</li>
 	<li>Starting Price AED 2.4 M</li>
 	<li>Located at Dubai Islands</li>
 	<li>Developed by Imtiaz Developments</li>
</ul>","Cotier House at Dubai Islands by Imtiaz","13800"
"328811","myka-residence-at-dubai-production-city","MYKA Residence at Dubai Production City","Select Developer","Dubai Production City",NULL,,"Ready to Move",,,,,,,,,"<ul class=""live"">
 	<li>Located at Dubai Production City</li>
 	<li>Developed by Myka Luxe Real Estate Development</li>
</ul>","MYKA Residence at Dubai Production City","13874"
"329081","la-tilia-at-villanova-by-dubai-properties","La Tilia at Villanova by Dubai Properties","Dubai Properties","Dubailand",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>3 &amp; 4 Bedroom Townhouse</li>
 	<li>10% Down Payment</li>
 	<li>Starting Price AED 2.69 M</li>
 	<li>Located at Dubailand</li>
 	<li>Developed by Dubai Properties</li>
</ul>","La Tilia at Villanova by Dubai Properties","14045"
"329099","expo-living-by-emaar-properties","Expo Living by Emaar Properties","Emaar Properties","Expo City Dubai",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1 &amp; 2 Bedroom Apartment</li>
 	<li>10% Down Payment</li>
 	<li>Starting Price AED 1,530,888</li>
 	<li>Located at Expo City Dubai</li>
 	<li>Developed by Emaar Properties</li>
</ul>","Expo Living by Emaar at Expo City Dubai","13999"
"329153","bora-bora-at-damac-islands-dubai","Bora Bora at Damac Islands, Dubai","Damac Properties","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Damac Islands</li>
 	<li>Developed by Damac Properties</li>
</ul>","Bora Bora at Damac Islands by Damac Properties","14322"
"329195","the-community-sports-arena-at-dubai-sports-city","The Community Sports Arena","Aqua Properties","Sports City Dubai",,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio, 1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>20% Down Payment</li>
 	<li>Starting Price AED 690,000</li>
 	<li>Located at Dubai Sports City</li>
 	<li>Developed by Aqua Properties</li>
</ul>","The Community Sports Arena by Aqua Properties","13748"
"329232","seychelles-at-damac-islands-dubai","Seychelles at Damac Islands, Dubai","Damac Properties","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>4 &amp; 5 Bedroom Townhouse</li>
 	<li>6 Bedroom Villa</li>
 	<li>Starting From AED 2,296,000</li>
 	<li>Located at Damac Islands</li>
 	<li>Developed by Damac Properties</li>
</ul>","Seychelles at Damac Islands by Damac Properties","13426"
"329255","bali-at-damac-islands-dubai","Bali at Damac Islands, Dubai","Damac Properties","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Damac Islands</li>
 	<li>Developed by Damac Properties</li>
</ul>","Bali at Damac Islands Islands by Damac Properties","13390"
"329404","villanova-phase-2-at-dubailand-by-dubai-properties","Villanova Phase 2 at Dubailand by Dubai Properties","Dubai Properties","Dubailand",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Dubailand</li>
 	<li>Developed by Dubai Properties</li>
</ul>","Villanova Phase 2 at Dubailand","13453"
"329415","maldives-2-at-damac-islands-dubai","Maldives 2 at Damac Islands, Dubai","Damac Properties","Damac Island",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>4 Bedroom Townhouse</li>
 	<li>6 Bedroom Villa</li>
 	<li>Located at Damac Islands</li>
 	<li>Developed by Damac Properties</li>
</ul>","Maldives 2 at Damac Islands by Damac","13646"
"329427","maldives-3-at-damac-islands-dubai","Maldives 3 at Damac Islands, Dubai","Damac Properties","Damac Island",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>5 Bedroom Townhouse</li>
 	<li>6 Bedroom Villa</li>
 	<li>Located at Damac Islands</li>
 	<li>Developed by Damac Properties</li>
</ul>","Maldives 3 at Damac Islands by Damac","13498"
"329439","fiji-at-damac-islands-dubai","FIJI at Damac Islands, Dubai","Damac Properties","Damac Island",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>4 &amp; 5 Bedroom Townhouse</li>
 	<li>20% Down Payment</li>
 	<li>Starting Price AED 2,251,000</li>
 	<li>Located at Damac Islands</li>
 	<li>Developed by Damac Properties</li>
</ul>","FIJI at Damac Islands by Damac","13669"
"330006","val-at-al-jaddaf-dubai-by-kasco-properties","VAL by Kasco Properties at Al Jaddaf","Select Developer","Al Jaddaf",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio, 2 &amp; 3 Bedroom Apartment</li>
 	<li>Starting Price AED 900,000</li>
 	<li>Located at Al Jaddaf</li>
 	<li>Developed by Kasco Properties</li>
</ul>","Val at Al Jaddaf, Dubai by Kasco Properties","13560"
"330159","essenlife-residence-at-jumeirah-village-triangle","Essenlife Residence at Jumeirah Village Triangle","Select Developer","JVT",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio, 1, 2 &amp; 3  Bedroom Apartment</li>
 	<li>Located at JVT</li>
 	<li>Developed by Object1</li>
 	<li>Sarting From AED 752,600</li>
 	<li>60/40 Payment Plan</li>
</ul>
&nbsp;","Essenlife Residence at JVT by Object1","15261"
"330214","bora-bora-2-at-damac-islands-dubai","Bora Bora 2 at Damac Islands, Dubai","Damac Properties","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>4 &amp; 5 Bedroom Townhouse</li>
 	<li>6 Bedroom Villa</li>
 	<li>Starting From AED 2,377,000</li>
 	<li>Located at Damac Islands</li>
 	<li>Developed by Damac Properties</li>
</ul>","Bora Bora 2 at Damac Islands by Damac Properties","13183"
"330226","bora-bora-3-at-damac-islands-dubai","Bora Bora 3 at Damac Islands, Dubai","Damac Properties","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>4 &amp; 5 Bedroom Townhouse</li>
 	<li>6 Bedroom Villa</li>
 	<li>Starting From AED 2,296,000</li>
 	<li>Located at Damac Islands</li>
 	<li>Developed by Damac Properties</li>
</ul>","Bora Bora 3 at Damac Islands by Damac Properties","13394"
"330231","maldives-5-at-damac-islands-dubai","Maldives 5 at Damac Islands, Dubai","Damac Properties","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>4 &amp; 5 Bedroom Townhouse</li>
 	<li>6 &amp; 7 Bedroom Villa</li>
 	<li>Starting From AED 2,341,000</li>
 	<li>Located at Damac Islands</li>
 	<li>Developed by Damac Properties</li>
</ul>","Maldives 5 at Damac Islands by Damac Properties","13417"
"330267","azizi-aryan-at-shaikh-zayed-road-dubai","Azizi Aryan at Shaikh Zayed Road Dubai","Azizi Developments","Sheikh Zayed Road",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Sheikh Zayed Road</li>
 	<li>Developed by Azizi Developments</li>
</ul>","Azizi Aryan at Sheikh Zayed Road Dubai","13707"
"330293","sunset-bay-3-at-dubai-islands-by-imtiaz","Sunset Bay 3 at Dubai Islands by Imtiaz","Imtiaz Developments","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>Located at Dubai Islands</li>
 	<li>Developed by Imtiaz Developments</li>
</ul>","Sunset Bay 3 by Imtiaz at Dubai Islands","13548"
"330344","azizi-aura-2-at-jebel-ali-dubai","Azizi Aura 2 at Jebel Ali, Dubai","Azizi Developments","Downtown Jebel ALi",,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio, 1, 2 &amp; 3 Bedroom Apartments</li>
 	<li>Starting From AED 564,000</li>
 	<li>Located at Downtown Dubai</li>
 	<li>Developed By Azizi Developments</li>
</ul>","Azizi Aura 2 at Downtown Jebel Ali Dubai","13502"
"330419","la-cle-at-al-furjan","La Cle at Al Furjan","Select Developer","Al Furjan",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Al Furjan</li>
 	<li>Developed by Maaia</li>
</ul>","La Cle at Al Furjan by Maaia","13384"
"330495","velor-tower-at-business-bay","Velor Tower at Business Bay","Select Developer","Business Bay",,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Business Bay</li>
 	<li>Developed by Ginco Properties</li>
</ul>","Velor Tower at Business Bay","13349"
"330516","aria-heights-at-jumeirah-village-circle","Aria Heights at Jumeirah Village Circle","Select Developer","JVC",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio, 1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>Starting Price AED 575,888</li>
 	<li>60/40 Payment Plan</li>
 	<li>Located at JVC</li>
 	<li>Developed by SRG Properties</li>
</ul>","Aria Heights at Jumeirah Village Circle","13222"
"330621","esme-beach-residences-at-dubai-islands","Esme Beach Residences at Dubai Islands","Select Developer","Dubai Islands",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Dubai Islands</li>
 	<li>Developed by Elysian Development</li>
</ul>","Esme Beach Residences at Dubai Islands","13493"
"330738","stamn-one-at-jumeirah-garden-city","Stamn One at Jumeirah Garden City","Select Developer","Al Satwa Dubai",,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio, 1 &amp; 2 Bedroom Apartment</li>
 	<li>60/40 Payment Plan</li>
 	<li>Located at Al Satwa Dubai</li>
 	<li>Developed by Stamn Development</li>
</ul>","Stamn One at Jumeirah Garden City","13905"
"330740","marina-place-at-mina-rashid-yachts-marina","Marina Place at Mina Rashid Yachts & Marina","Emaar Properties","Mina Rashid",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1, 2 &amp; 3 Bedroom Apartments</li>
 	<li>3 Bedroom Townhouse</li>
 	<li>Starting Price AED 2.08 M</li>
 	<li>Located at Mina Rashid</li>
 	<li>Developed by Emaar Properties</li>
</ul>","Marina Place by Emaar at Mina Rashid","13657"
"330787","takaya-kalina-at-motor-city-dubai","Takaya Kalina at Motor City, Dubai","Select Developer","Motor City Dubai",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>4 Bedroom Townhouse</li>
 	<li>Located at Motor City Dubai</li>
 	<li>Developed by Union Properties</li>
</ul>","Takaya Kalina at Motor City, Dubai","13267"
"330789","ag-aum-at-dubailand-dubai","AG Aum at Dubailand, Dubai","Aldar Properties","Dubailand",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Dubailand</li>
 	<li>Developed by AG Properties</li>
</ul>","AG Aum at Dubailand Dubai","13018"
"330897","beachfront-gates-at-expo-city-dubai-south","Beachfront Gates at Expo City Dubai South","Dubai South","Dubai South",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Expo City Dubai South</li>
 	<li>Developed by Dubai South</li>
</ul>","Beachfront Gates at Expo City Dubai South","13074"
"330923","mbl-signature-at-jlt-dubai","MBL Signature at JLT, Dubai","MAG Property Development","JLT",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio, 1 &amp; 2 Bedroom Apartment</li>
 	<li>20% Down Payment</li>
 	<li>Starting Price AED 1,171,329</li>
 	<li>Located at JLT</li>
 	<li>Developed by MAG Development</li>
</ul>","MBL Signature by MAG Development at JLT","13537"
"330954","royal-regency-suites-at-business-bay-dubai","Royal Regency Suites at Business Bay, Dubai","Select Developer","Business Bay",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio, 1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>Located at Business Bay</li>
 	<li>Developed by Al Seeb Development</li>
</ul>","Royal Regency Suites at Business Bay, Dubai","13306"
"331160","skyvue-solair-at-sobha-hartland-2","Skyvue Solair at Sobha Hartland 2","Select Developer","Sobha Hartland 2",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1, 1.5 &amp; 2 Bedroom Apartment</li>
 	<li>Starting From AED 1,280,000</li>
 	<li>Located at Al Satwa</li>
 	<li>Developed by Galaxy Realty</li>
</ul>","Skyvue Solair at Sobha Hartland 2","13361"
"331243","celine-at-liwan-dubailand","Celine at Liwan, Dubailand","Select Developer","Dubailand",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Dubailand</li>
 	<li>Developed by Vision Development</li>
</ul>","Celine at Liwan, Dubailand","13209"
"331271","elva-at-the-valley-dubai-by-emaar-properties","Elva at The Valley, Dubai by Emaar Properties","Emaar Properties","The Valley",,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at The Valley</li>
 	<li>Developed by Emaar Properties</li>
</ul>","Elva at The Valley by Emaar Properties","13430"
"331317","marina-place-phase-2-at-rashid-yachts-marina","Marina Place Phase 2 at Rashid Yachts & Marina","Emaar Properties","Mina Rashid",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1, 2 &amp; 3 Bedroom Apartments</li>
 	<li>3 Bedroom Townhouse</li>
 	<li>Starting Price AED 2.08 M</li>
 	<li>Located at Mina Rashid</li>
 	<li>Developed by Emaar Properties</li>
</ul>","Marina Place Phase 2 by Emaar at Mina Rashid","13791"
"331408","empire-livings-at-dubai-science-park","Empire Livings at Dubai Science Park","Select Developer","Dubai Science Park",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio &amp; 1 Bedroom Apartment</li>
 	<li>Starting Price AED 689,000</li>
 	<li>Located at Dubai Science Park</li>
 	<li>Developed by Empire Development</li>
</ul>","Empire Livings at Dubai Science Park","12962"
"331461","golf-acres-at-emaar-south-by-emaar","Golf Acres at Emaar South by Emaar","Emaar Properties","Emaar South",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>10% Down Payment</li>
 	<li>Located at Emaar South</li>
 	<li>Developed by Emaar Properties</li>
</ul>","Golf Acres by Emaar","13769"
"331471","elm-park-five-at-dubai-production-city","Park Five at Dubai Production City","Deyaar","Dubai Production City",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio, 1, 2 &amp; 3 Bedroom Apartments</li>
 	<li>10% Down Payment</li>
 	<li>50/50 Payment plan</li>
 	<li>Starting Price AED 611,000</li>
 	<li>Located at Dubai Production City</li>
 	<li>Developed by Deyaar</li>
</ul>","Park Five by Deyaar at Dubai Production City","14580"
"331524","asayel-avenue-at-mirdif-hills-by-dubai-investment","Asayel Avenue at Mirdif Hills by Dubai Investment","Dubai Investments","Mirdif",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Located at Mirdif Hills</li>
 	<li>Developed by Dubai Investments</li>
</ul>","Asayel Avenue at Mirdif Hills by Dubai Investment","13066"
"331583","ellington-cove-at-dubai-island","Ellington Cove at Dubai Island","Ellington","Damac Island",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>Studio,  1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>4 Bedroom Penthouse</li>
 	<li>Located at Dubai Islands</li>
 	<li>Developed by Ellington Properties</li>
</ul>","Ellington Cove at Dubai Islands","13690"
"331605","liv-maritime-at-dubai-maritime-city","LIV Maritime at Dubai Maritime City","LIV Real Estate","Dubai Maritime City",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>2 &amp; 3 Bedroom Townhouse</li>
 	<li>10% Down Payment</li>
 	<li>Located at Dubai Maritime City</li>
 	<li>Developed by LIV Real Estate</li>
</ul>","LIV Maritime at Maritime City Dubai","12845"
"331634","farm-grove-the-valley-by-emaar","Farm Grove The Valley by Emaar","Emaar Properties","The Valley",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>4 &amp; 5 Bedroom Villa</li>
 	<li>80/20 Payment Plan</li>
 	<li>Starting Price AED 4.44 M</li>
 	<li>Located at The Valley</li>
 	<li>Developed by Emaar Properties</li>
</ul>","Farm Grove by Emaar at The Valley","13270"
"331666","orise-by-beyond-at-dubai-maritime-city","Orise by Beyond at Dubai Maritime City","OMNIYAT","Dubai Maritime City",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>1, 2 &amp; 3 Bedroom Apartment</li>
 	<li>50/50 Payment Plan</li>
 	<li>Starting Price AED 1,900,000</li>
 	<li>Located at Dubai Maritime City</li>
 	<li>Developed by Beyond Developments</li>
</ul>","Orise by Beyond at Dubai Maritime City","13236"
"331793","nad-al-sheba-gardens-phase-7-by-meraas","Nad Al Sheba Gardens Phase 7 by Meraas","Meraas","Nad Al Sheba",NULL,,"New Launch",,,,,,,,,"<ul class=""live"">
 	<li>4, 5, 6 &amp; 7 Bedroom Villa</li>
 	<li>3 Bedroom Townhouse</li>
 	<li>20% Down Payment</li>
 	<li>Starting From AED 4.43 M</li>
 	<li>Located at Nad Al Sheba</li>
 	<li>Developed by Meraas</li>
</ul>","Nad Al Sheba Gardens Phase 7 by Meraas","12105"
